WHAMM	NM_001080435.3	NM_001080435	3.0	NM_001080435.3:3
BNC1	NM_001717.4	NM_001717	3.0	NM_001717.4:3
ADAMTSL3	NM_207517.3	NM_207517	12.0	NM_207517.3:12
AKAP13	NM_007200.5	NM_007200	16.0	NM_007200.5:16
ISG20	NM_002201.6	NM_002201	7.0	NM_002201.6:7
ABHD2	NM_152924.5	NM_152924	4.0	NM_152924.5:4
TICRR	NM_152259.4	NM_152259	7.0	NM_152259.4:7
ANPEP	NM_001150.3	NM_001150	16.0	NM_001150.3:16
NGRN	NM_001033088.3	NM_001033088	3.0	NM_001033088.3:3
FES	NM_002005.4	NM_002005	3.0	NM_002005.4:3
RCCD1	NM_001017919.1	NM_001017919	3.0	NM_001017919.1:3
ST8SIA2	NM_006011.4	NM_006011	3.0	NM_006011.4:3
MCTP2	NM_018349.3	NM_018349	46.0	NM_018349.3:46
CLEC16A	NM_015226.3	NM_015226	6.0	NM_015226.3:6
TNP2	NM_005425.5	NM_005425	1.0	NM_005425.5:1
TXNDC11	NM_001303447.2	NM_001303447	5.0	NM_001303447.2:5
MRTFB	NM_014048.4	NM_014048	8.0	NM_014048.4:8
BFAR	NM_016561.3	NM_016561	1.0	NM_016561.3:1
PDXDC1	NM_015027.4	NM_015027	4.0	NM_015027.4:4
RRN3	NM_018427.5	NM_018427	2.0	NM_018427.5:2
EME2	NM_001257370.1	NM_001257370	5.0	NM_001257370.1:5
NUBP2	NM_012225.4	NM_012225	2.0	NM_012225.4:2
SMG1	NM_015092.5	NM_015092	7.0	NM_015092.5:7
GDE1	NM_016641.4	NM_016641	1.0	NM_016641.4:1
RPS2	NM_002952.4	NM_002952	2.0	NM_002952.4:2
GPRC5B	NM_016235.3	NM_016235	4.0	NM_016235.3:4;NM_001304771.1:1
ZNF598	NM_178167.4	NM_178167	1.0	NM_178167.4:1
GP2	NM_001007240.3	NM_001007240	4.0	NM_001007240.3:4
ACSM2B	NM_001105069.2	NM_001105069	3.0	NM_001105069.2:3
RNPS1	NM_080594.4	NM_080594	2.0	NM_080594.4:2
TNRC6A	NM_014494.4	NM_014494	9.0	NM_014494.4:9
AQP8	NM_001169.3	NM_001169	4.0	NM_001169.3:4
FAM234A	NM_032039.4	NM_032039	7.0	NM_032039.4:7
SRRM2	NM_016333.4	NM_016333	38.0	NM_016333.4:38
XPO6	NM_015171.4	NM_015171	1.0	NM_015171.4:1
ARHGDIG	NM_001176.4	NM_001176	1.0	NM_001176.4:1
APOBR	NM_018690.4	NM_018690	2.0	NM_018690.4:2
SPNS1	NM_032038.3	NM_032038	1.0	NM_032038.3:1
FLYWCH1	NM_001308068.1	NM_001308068	4.0	NM_001308068.1:4
SPN	NM_003123.6	NM_003123	6.0	NM_003123.6:6
ZG16	NM_152338.4	NM_152338	3.0	NM_152338.4:3
MVP	NM_005115.5	NM_005115	8.0	NM_005115.5:8
TMEM219	NM_001083613.2	NM_001083613	2.0	NM_001083613.2:2
TAOK2	NM_016151.4	NM_016151	17.0	NM_016151.4:17
DOC2A	NM_003586.3	NM_003586	5.0	NM_003586.3:5
MAPK3	NM_002746.3	NM_002746	8.0	NM_002746.3:8
CLDN6	NM_021195.5	NM_021195	1.0	NM_021195.5:1
IL32	NM_001012631.4	NM_001012631	12.0	NM_001012631.4:12
RNF40	NM_001286572.3	NM_001286572	2.0	NM_001286572.3:2;NM_014771.4:1
ZNF629	NM_001080417.3	NM_001080417	2.0	NM_001080417.3:2
ZSCAN10	NM_032805.3	NM_032805	7.0	NM_032805.3:7
FBXL19	NM_001099784.2	NM_001099784	3.0	NM_001099784.2:3
PRSS8	NM_002773.5	NM_002773	1.0	NM_002773.5:1
TRIM72	NM_001008274.4	NM_001008274	3.0	NM_001008274.4:3
ITGAX	NM_000887.5	NM_000887	6.0	NM_000887.5:6
ZNF213	NM_004220.3	NM_004220	2.0	NM_004220.3:2
TIGD7	NM_033208.4	NM_033208	3.0	NM_033208.4:3
ZNF597	NM_152457.3	NM_152457	2.0	NM_152457.3:2
ADCY9	NM_001116.4	NM_001116	21.0	NM_001116.4:21
TFAP4	NM_003223.3	NM_003223	1.0	NM_003223.3:1
RAB11FIP3	NM_014700.4	NM_014700	10.0	NM_014700.4:10
C16orf96	NM_001145011.1	NM_001145011	1.0	NM_001145011.1:1
MYLK3	NM_182493.3	NM_182493	2.0	NM_182493.3:2
ABCC12	NM_033226.2	NM_033226	8.0	NM_033226.2:8
SIAH1	NM_003031.4	NM_003031	4.0	NM_003031.4:4
PPL	NM_002705.5	NM_002705	37.0	NM_002705.5:37
ADCY7	NM_001114.5	NM_001114	7.0	NM_001114.5:7
SNX20	NM_182854.4	NM_182854	1.0	NM_182854.4:1
TOX3	NM_001080430.4	NM_001080430	3.0	NM_001080430.4:3
CES5A	NM_001143685.2	NM_001143685	1.0	NM_001143685.2:1
CCL22	NM_002990.5	NM_002990	1.0	NM_002990.5:1
CX3CL1	NM_002996.6	NM_002996	9.0	NM_002996.6:9
KIFC3	NM_001130100.2	NM_001130100	1.0	NM_001130100.2:1
CDH8	NM_001796.5	NM_001796	8.0	NM_001796.5:8
RAB40C	NM_021168.5	NM_021168	2.0	NM_021168.5:2
WDR90	NM_145294.5	NM_145294	3.0	NM_145294.5:3
RHOT2	NM_138769.3	NM_138769	8.0	NM_138769.3:8
SLC7A6	NM_003983.6	NM_003983	3.0	NM_003983.6:3
NOB1	NM_014062.3	NM_014062	2.0	NM_014062.3:2
IST1	NM_001270975.2	NM_001270975	2.0	NM_001270975.2:2
PKD1L3	NM_181536.1	NM_181536	4.0	NM_181536.1:4
HPR	NM_020995.3	NM_020995	4.0	NM_020995.3:4
MLKL	NM_152649.4	NM_152649	4.0	NM_152649.4:4
WDR59	NM_030581.4	NM_030581	9.0	NM_030581.4:9
MSLN	NM_005823.6	NM_005823	12.0	NM_005823.6:12
NUDT7	NM_001105663.3	NM_001105663	1.0	NM_001105663.3:1
CHTF18	NM_022092.3	NM_022092	11.0	NM_022092.3:11
HSD17B2	NM_002153.3	NM_002153	8.0	NM_002153.3:8
MPHOSPH6	NM_005792.2	NM_005792	2.0	NM_005792.2:2
KCNG4	NM_172347.2	NM_172347	5.0	NM_172347.2:5
WFDC1	NM_021197.4	NM_021197	7.0	NM_021197.4:7
MEAK7	NM_020947.4	NM_020947	13.0	NM_020947.4:13
CRISPLD2	NM_031476.4	NM_031476	8.0	NM_031476.4:8
ZCCHC14	NM_015144.3	NM_015144	4.0	NM_015144.3:4
SLC7A5	NM_003486.7	NM_003486	7.0	NM_003486.7:7
VPS9D1	NM_004913.3	NM_004913	2.0	NM_004913.3:2
DEF8	NM_207514.3	NM_207514	5.0	NM_207514.3:5
SOX8	NM_014587.5	NM_014587	7.0	NM_014587.5:7
ABR	NM_001322841.2	NM_001322841	2.0	NM_001322841.2:4;NM_001159746.3:2
HS3ST3B1	NM_006041.3	NM_006041	3.0	NM_006041.3:3
CRK	NM_016823.4	NM_016823	4.0	NM_016823.4:4
CDRT1	NM_006382.4	NM_006382	2.0	NM_006382.4:2
TRIM16	NM_006470.4	NM_006470	1.0	NM_006470.4:1
MPRIP	NM_015134.4	NM_015134	3.0	NM_015134.4:3
PLD6	NM_178836.4	NM_178836	1.0	NM_178836.4:1
SREBF1	NM_001005291.3	NM_001005291	9.0	NM_001005291.3:9
DRG2	NM_001388.5	NM_001388	3.0	NM_001388.5:3
LLGL1	NM_004140.4	NM_004140	12.0	NM_004140.4:12
FBXW10	NM_001267585.2	NM_001267585	1.0	NM_001267585.2:1
RTN4RL1	NM_178568.4	NM_178568	4.0	NM_178568.4:4
ALDH3A1	NM_000691.5	NM_000691	8.0	NM_000691.5:8
SMG6	NM_017575.5	NM_017575	5.0	NM_017575.5:5
TSR1	NM_018128.5	NM_018128	4.0	NM_018128.5:4
MNT	NM_020310.3	NM_020310	4.0	NM_020310.3:4
LGALS9	NM_009587.3	NM_009587	1.0	NM_009587.3:1
VTN	NM_000638.4	NM_000638	10.0	NM_000638.4:10
TIAF1	NM_001346765.2	NM_001346765	2.0	NM_001346765.2:2
NUFIP2	NM_020772.3	NM_020772	17.0	NM_020772.3:17
GIT1	NM_001085454.2	NM_001085454	3.0	NM_001085454.2:3
SSH2	NM_001282129.2	NM_001282129	4.0	NM_001282129.2:4
RAP1GAP2	NM_015085.5	NM_015085	3.0	NM_015085.5:3
CPD	NM_001304.5	NM_001304	4.0	NM_001304.5:4
UTP6	NM_018428.3	NM_018428	4.0	NM_018428.3:4
OR1A2	NM_012352.2	NM_012352	4.0	NM_012352.2:4
OR1A1	NM_014565.2	NM_014565	2.0	NM_014565.2:2
OR3A1	NM_002550.2	NM_002550	3.0	NM_002550.2:3
SPACA3	NM_173847.5	NM_173847	3.0	NM_173847.5:3
CCL11	NM_002986.3	NM_002986	1.0	NM_002986.3:1
SLFN5	NM_144975.4	NM_144975	4.0	NM_144975.4:4
SLFN11	NM_001104587.2	NM_001104587	4.0	NM_001104587.2:4
SLFN13	NM_144682.6	NM_144682	2.0	NM_144682.6:2
SLFN12L	NM_001195790.1	NM_001195790	2.0	NM_001195790.1:2
AP2B1	NM_001030006.2	NM_001030006	1.0	NM_001030006.2:1
MYO19	NM_001163735.1	NM_001163735	2.0	NM_001163735.1:2
LASP1	NM_006148.4	NM_006148	3.0	NM_006148.4:3
PNMT	NM_002686.4	NM_002686	2.0	NM_002686.4:2
CSF3	NM_000759.4	NM_000759	6.0	NM_000759.4:6
TNS4	NM_032865.6	NM_032865	2.0	NM_032865.6:2
KRT20	NM_019010.3	NM_019010	7.0	NM_019010.3:7
KRT31	NM_002277.3	NM_002277	1.0	NM_002277.3:1
KRT36	NM_003771.4	NM_003771	2.0	NM_003771.4:2
GAST	NM_000805.5	NM_000805	2.0	NM_000805.5:2
HAP1	NM_177977.3	NM_177977	7.0	NM_177977.3:7
KAT2A	NM_021078.3	NM_021078	3.0	NM_021078.3:3
KCNH4	NM_012285.3	NM_012285	1.0	NM_012285.3:1
TUBG2	NM_016437.3	NM_016437	1.0	NM_016437.3:1
AOC3	NM_003734.4	NM_003734	10.0	NM_003734.4:10
IFI35	NM_005533.5	NM_005533	1.0	NM_005533.5:1
NBR1	NM_005899.5	NM_005899	6.0	NM_005899.5:6
TMEM106A	NM_145041.4	NM_145041	2.0	NM_145041.4:2
ETV4	NM_001079675.5	NM_001079675	6.0	NM_001079675.5:6
TMEM101	NM_032376.4	NM_032376	1.0	NM_032376.4:1
HDAC5	NM_001015053.2	NM_001015053	12.0	NM_001015053.2:12
ATXN7L3	NM_020218.1	NM_020218	2.0	NM_020218.1:2
SPPL2C	NM_175882.3	NM_175882	14.0	NM_175882.3:14
CXCL16	NM_022059.4	NM_022059	2.0	NM_022059.4:2
NPEPPS	NM_006310.4	NM_006310	6.0	NM_006310.4:6
PRAC1	NM_032391.3	NM_032391	1.0	NM_032391.3:1
PRAC2	NM_001282275.2	NM_001282275	1.0	NM_001282275.2:1
TTLL6	NM_001366314.2	NM_001366314	1.0	NM_001366314.2:1
MINK1	NM_153827.5	NM_153827	4.0	NM_153827.5:4
B4GALNT2	NM_153446.3	NM_153446	2.0	NM_153446.3:2
ABI3	NM_016428.3	NM_016428	3.0	NM_016428.3:3
NGFR	NM_002507.4	NM_002507	11.0	NM_002507.4:11
PDK2	NM_002611.5	NM_002611	3.0	NM_002611.5:3
CHAD	NM_001267.3	NM_001267	5.0	NM_001267.3:5
LUC7L3	NM_016424.5	NM_016424	1.0	NM_016424.5:1
WFIKKN2	NM_175575.6	NM_175575	1.0	NM_175575.6:1
USP6	NM_001304284.2	NM_001304284	7.0	NM_001304284.2:7
MMD	NM_012329.3	NM_012329	1.0	NM_012329.3:1
TRIM25	NM_005082.5	NM_005082	4.0	NM_005082.5:4
MRPS23	NM_016070.4	NM_016070	1.0	NM_016070.4:1
SEPTIN4	NM_001198713.1	NM_001198713	2.0	NM_001198713.1:2
TUBD1	NM_016261.4	NM_016261	1.0	NM_016261.4:1
EFCAB3	NM_001144933.1	NM_001144933	6.0	NM_001144933.1:6
MRC2	NM_006039.5	NM_006039	3.0	NM_006039.5:3
SMURF2	NM_022739.4	NM_022739	3.0	NM_022739.4:3
GNA13	NM_006572.6	NM_006572	2.0	NM_006572.6:2
TXNDC17	NM_032731.4	NM_032731	2.0	NM_032731.4:2
NOL11	NM_015462.5	NM_015462	2.0	NM_015462.5:2
FBXO39	NM_153230.3	NM_153230	1.0	NM_153230.3:1
KPNA2	NM_002266.4	NM_002266	2.0	NM_002266.4:2
SLC16A6	NM_004694.5	NM_004694	2.0	NM_004694.5:2
NEURL4	NM_032442.3	NM_032442	8.0	NM_032442.3:8
SDK2	NM_001144952.2	NM_001144952	3.0	NM_001144952.2:3
TNK1	NM_001251902.2	NM_001251902	4.0	NM_001251902.2:4
PLSCR3	NM_020360.4	NM_020360	1.0	NM_020360.4:1
KIF19	NM_153209.4	NM_153209	3.0	NM_153209.4:3
GPR142	NM_181790.1	NM_181790	6.0	NM_181790.1:6
FGF11	NM_004112.4	NM_004112	2.0	NM_004112.4:2
ZBTB4	NM_001128833.2	NM_001128833	9.0	NM_001128833.2:9
TMEM104	NM_017728.4	NM_017728	2.0	NM_017728.4:2
OTOP2	NM_178160.3	NM_178160	2.0	NM_178160.3:2
HID1	NM_030630.3	NM_030630	3.0	NM_030630.3:3
GRB2	NM_002086.5	NM_002086	1.0	NM_002086.5:1
LLGL2	NM_001031803.2	NM_001031803	9.0	NM_001031803.2:9
UNK	NM_001080419.3	NM_001080419	2.0	NM_001080419.3:2
FXR2	NM_004860.4	NM_004860	5.0	NM_004860.4:5
GALR2	NM_003857.4	NM_003857	4.0	NM_003857.4:4
EXOC7	NM_001013839.4	NM_001013839	1.0	NM_001013839.4:1
SHBG	NM_001040.5	NM_001040	6.0	NM_001040.5:6
SPHK1	NM_182965.3	NM_182965	5.0	NM_182965.3:5;NM_021972.4:1
CYGB	NM_134268.5	NM_134268	2.0	NM_134268.5:2
USP36	NM_001321291.1	NM_001321291	14.0	NM_001321291.1:14
CBX4	NM_003655.3	NM_003655	2.0	NM_003655.3:2
NPTX1	NM_002522.4	NM_002522	2.0	NM_002522.4:2
RPTOR	NM_020761.3	NM_020761	8.0	NM_020761.3:8
CHMP6	NM_024591.5	NM_024591	3.0	NM_024591.5:3
BAIAP2	NM_006340.3	NM_006340	13.0	NM_006340.3:13
NPLOC4	NM_017921.4	NM_017921	4.0	NM_017921.4:4
HGS	NM_004712.5	NM_004712	11.0	NM_004712.5:11
PCYT2	NM_001184917.3	NM_001184917	2.0	NM_001184917.3:2
SLC16A3	NM_001042422.2	NM_001042422	3.0	NM_001042422.2:3
TEX19	NM_207459.4	NM_207459	1.0	NM_207459.4:1
UTS2R	NM_018949.2	NM_018949	3.0	NM_018949.2:3
OGFOD3	NM_024648.3	NM_024648	1.0	NM_024648.3:1
PFAS	NM_012393.3	NM_012393	8.0	NM_012393.3:8
METRNL	NM_001004431.3	NM_001004431	4.0	NM_001004431.3:4
USP43	NM_153210.5	NM_153210	3.0	NM_153210.5:3
PTPN2	NM_002828.4	NM_002828	3.0	NM_002828.4:3
CEP192	NM_032142.4	NM_032142	7.0	NM_032142.4:7
RNMT	NM_001308263.2	NM_001308263	3.0	NM_001308263.2:3
MC5R	NM_005913.3	NM_005913	1.0	NM_005913.3:1
USP14	NM_005151.4	NM_005151	10.0	NM_005151.4:10
ABHD3	NM_138340.5	NM_138340	1.0	NM_138340.5:1
CTAGE1	NM_172241.3	NM_172241	7.0	NM_172241.3:7
RMC1	NM_013326.5	NM_013326	7.0	NM_013326.5:7
NDC80	NM_006101.3	NM_006101	3.0	NM_006101.3:3
EMILIN2	NM_032048.3	NM_032048	17.0	NM_032048.3:17
DSG3	NM_001944.3	NM_001944	6.0	NM_001944.3:6
TRAPPC8	NM_014939.4	NM_014939	3.0	NM_014939.4:3
MYL12A	NM_001303049.1	NM_001303049	1.0	NM_001303049.1:1
COLEC12	NM_130386.3	NM_130386	6.0	NM_130386.3:6
FHOD3	NM_025135.5	NM_025135	10.0	NM_025135.5:10
DLGAP1	NM_004746.4	NM_004746	5.0	NM_004746.4:5
ST8SIA5	NM_001307986.2	NM_001307986	3.0	NM_001307986.2:3
PIAS2	NM_004671.5	NM_004671	2.0	NM_004671.5:2
CTIF	NM_014772.3	NM_014772	3.0	NM_014772.3:3
LIPG	NM_006033.4	NM_006033	2.0	NM_006033.4:2
MEX3C	NM_016626.5	NM_016626	2.0	NM_016626.5:2
EPB41L3	NM_012307.4	NM_012307	10.0	NM_012307.4:10
WDR7	NM_015285.2	NM_015285	7.0	NM_015285.2:7
ALPK2	NM_052947.4	NM_052947	4.0	NM_052947.4:4
ZNF532	NM_018181.6	NM_018181	4.0	NM_018181.6:4
GRP	NM_002091.5	NM_002091	1.0	NM_002091.5:1
SERPINB3	NM_006919.3	NM_006919	2.0	NM_006919.3:2
SERPINB2	NM_002575.3	NM_002575	9.0	NM_002575.3:9
CDH7	NM_004361.5	NM_004361	9.0	NM_004361.5:9
CDH19	NM_021153.4	NM_021153	3.0	NM_021153.4:3
CCDC102B	NM_001093729.2	NM_001093729	5.0	NM_001093729.2:5
ARHGAP28	NM_001010000.3	NM_001010000	1.0	NM_001010000.3:1
CNDP1	NM_032649.6	NM_032649	6.0	NM_032649.6:6
MBP	NM_001025101.2	NM_001025101	9.0	NM_001025101.2:9
PTPRM	NM_001105244.1	NM_001105244	6.0	NM_001105244.1:6
NFATC1	NM_006162.5	NM_006162	22.0	NM_006162.5:22
MTCL1	NM_015210.4	NM_015210	7.0	NM_015210.4:7
ANGPTL6	NM_001321411.1	NM_001321411	4.0	NM_001321411.1:4
P2RY11	NM_002566.5	NM_002566	21.0	NM_002566.5:21
KEAP1	NM_203500.2	NM_203500	9.0	NM_203500.2:9
S1PR5	NM_030760.5	NM_030760	6.0	NM_030760.5:6
SLC44A2	NM_020428.4	NM_020428	2.0	NM_020428.4:2
QTRT1	NM_031209.3	NM_031209	3.0	NM_031209.3:3
ARHGAP45	NM_012292.4	NM_012292	10.0	NM_012292.4:10;NM_001258328.3:1
CARM1	NM_199141.2	NM_199141	2.0	NM_199141.2:2
ZNF440	NM_152357.3	NM_152357	2.0	NM_152357.3:2
ZNF763	NM_001367172.2	NM_001367172	2.0	NM_001367172.2:2
ZNF44	NM_001164276.2	NM_001164276	5.0	NM_001164276.2:5
TNPO2	NM_001136196.2	NM_001136196	6.0	NM_001136196.2:6;NM_013433.5:1
HOOK2	NM_013312.3	NM_013312	3.0	NM_013312.3:3
RTBDN	NM_031429.2	NM_031429	1.0	NM_031429.2:1
CALR	NM_004343.4	NM_004343	8.0	NM_004343.4:8
OR1I1	NM_001004713.1	NM_001004713	1.0	NM_001004713.1:1
PLK5	NM_001243079.2	NM_001243079	5.0	NM_001243079.2:5
AKAP8L	NM_014371.4	NM_014371	4.0	NM_014371.4:4
OR10H5	NM_001004466.1	NM_001004466	3.0	NM_001004466.1:3
OR10H1	NM_013940.3	NM_013940	12.0	NM_013940.3:12
TPM4	NM_001145160.2	NM_001145160	1.0	NM_001145160.2:1
HSH2D	NM_032855.3	NM_032855	2.0	NM_032855.3:2
SIN3B	NM_015260.4	NM_015260	4.0	NM_015260.4:4
OCEL1	NM_024578.3	NM_024578	9.0	NM_024578.3:9
B3GNT3	NM_014256.4	NM_014256	2.0	NM_014256.4:2
MAST3	NM_015016.2	NM_015016	2.0	NM_015016.2:2
REXO1	NM_020695.4	NM_020695	2.0	NM_020695.4:2
ISYNA1	NM_016368.5	NM_016368	10.0	NM_016368.5:10
UPF1	NM_001297549.2	NM_001297549	7.0	NM_001297549.2:7
HAPLN4	NM_023002.3	NM_023002	2.0	NM_023002.3:2
MAU2	NM_015329.4	NM_015329	1.0	NM_015329.4:1
GATAD2A	NM_001300946.2	NM_001300946	1.0	NM_001300946.2:1
LPAR2	NM_004720.6	NM_004720	5.0	NM_004720.6:5
DOT1L	NM_032482.3	NM_032482	15.0	NM_032482.3:15
ZNF99	NM_001080409.3	NM_001080409	2.0	NM_001080409.3:2
ZNF91	NM_003430.4	NM_003430	2.0	NM_003430.4:2
TMPRSS9	NM_182973.2	NM_182973	5.0	NM_182973.2:5
SLC39A3	NM_144564.5	NM_144564	1.0	NM_144564.5:1
ZNF77	NM_021217.3	NM_021217	4.0	NM_021217.3:4
VSTM2B	NM_001146339.1	NM_001146339	1.0	NM_001146339.1:1
PLEKHF1	NM_024310.5	NM_024310	5.0	NM_024310.5:5
S1PR4	NM_003775.4	NM_003775	2.0	NM_003775.4:2
CEP89	NM_032816.5	NM_032816	5.0	NM_032816.5:5
GPATCH1	NM_018025.3	NM_018025	2.0	NM_018025.3:2
ZNF302	NM_001289187.2	NM_001289187	3.0	NM_001289187.2:3
FFAR2	NM_005306.3	NM_005306	2.0	NM_005306.3:2
ATP4A	NM_000704.3	NM_000704	15.0	NM_000704.3:15
PRODH2	NM_021232.1	NM_021232	2.0	NM_021232.1:2
ZNF527	NM_032453.2	NM_032453	2.0	NM_032453.2:2
MATK	NM_139355.3	NM_139355	3.0	NM_139355.3:3;NM_002378.4:1
PSMD8	NM_002812.4	NM_002812	3.0	NM_002812.4:3
GGN	NM_152657.4	NM_152657	13.0	NM_152657.4:13
RASGRP4	NM_170604.3	NM_170604	2.0	NM_170604.3:2
CAPN12	NM_144691.4	NM_144691	15.0	NM_144691.4:15
LGALS4	NM_006149.4	NM_006149	2.0	NM_006149.4:2
SIRT2	NM_012237.4	NM_012237	6.0	NM_012237.4:6
IFNL2	NM_172138.2	NM_172138	5.0	NM_172138.2:5
NMRK2	NM_001289117.1	NM_001289117	1.0	NM_001289117.1:1
PIAS4	NM_015897.4	NM_015897	7.0	NM_015897.4:7
EGLN2	NM_080732.4	NM_080732	5.0	NM_080732.4:5
CYP2A7	NM_000764.2	NM_000764	8.0	NM_000764.2:8
CEACAM5	NM_001291484.3	NM_001291484	18.0	NM_001291484.3:18
CEACAM6	NM_002483.7	NM_002483	2.0	NM_002483.7:2
CEACAM3	NM_001815.5	NM_001815	9.0	NM_001815.5:9
GRIK5	NM_001301030.1	NM_001301030	3.0	NM_001301030.1:3
PSG8	NM_182707.3	NM_182707	3.0	NM_182707.3:3
PSG6	NM_002782.5	NM_002782	2.0	NM_002782.5:2
TMIGD2	NM_144615.2	NM_144615	6.0	NM_144615.2:6
PSG2	NM_031246.4	NM_031246	3.0	NM_031246.4:3
FSD1	NM_024333.3	NM_024333	9.0	NM_024333.3:9
PSG5	NM_002781.4	NM_002781	3.0	NM_002781.4:3
PSG4	NM_002780.5	NM_002780	3.0	NM_002780.5:3
PSG9	NM_002784.5	NM_002784	1.0	NM_002784.5:1
CD177	NM_020406.4	NM_020406	4.0	NM_020406.4:4
LYPD3	NM_014400.3	NM_014400	3.0	NM_014400.3:3
SH3GL1	NM_003025.4	NM_003025	2.0	NM_003025.4:2
PLAUR	NM_002659.4	NM_002659	9.0	NM_002659.4:9
ZNF404	NM_001033719.3	NM_001033719	2.0	NM_001033719.3:2
NECTIN2	NM_001042724.2	NM_001042724	6.0	NM_001042724.2:6
TOMM40	NM_001128917.2	NM_001128917	3.0	NM_001128917.2:3
HIF3A	NM_152795.4	NM_152795	5.0	NM_152795.4:5
STRN4	NM_013403.3	NM_013403	4.0	NM_013403.3:4
SLC1A5	NM_005628.3	NM_005628	1.0	NM_005628.3:1
DPP9	NM_139159.5	NM_139159	7.0	NM_139159.5:7
ZC3H4	NM_015168.2	NM_015168	12.0	NM_015168.2:12
SAE1	NM_005500.3	NM_005500	1.0	NM_005500.3:1
BBC3	NM_014417.5	NM_014417	1.0	NM_014417.5:1
C5AR1	NM_001736.4	NM_001736	6.0	NM_001736.4:6
C5AR2	NM_001271749.2	NM_001271749	6.0	NM_001271749.2:6
ZNF114	NM_153608.4	NM_153608	2.0	NM_153608.4:2
SPHK2	NM_020126.5	NM_020126	9.0	NM_020126.5:9
DBP	NM_001352.5	NM_001352	4.0	NM_001352.5:4
BCAT2	NM_001190.4	NM_001190	7.0	NM_001190.4:7
PPP1R15A	NM_014330.3	NM_014330	2.0	NM_014330.3:2
CGB2	NM_033378.1	NM_033378	1.0	NM_033378.1:1
CGB5	NM_033043.2	NM_033043	2.0	NM_033043.2:2
TEAD2	NM_001256660.2	NM_001256660	3.0	NM_001256660.2:3
DKKL1	NM_014419.4	NM_014419	2.0	NM_014419.4:2
ALDH16A1	NM_153329.4	NM_153329	3.0	NM_153329.4:3
FCGRT	NM_001136019.3	NM_001136019	3.0	NM_001136019.3:3
SCAF1	NM_021228.3	NM_021228	4.0	NM_021228.3:4
PRMT1	NM_001536.5	NM_001536	1.0	NM_001536.5:1
SIGLEC11	NM_052884.3	NM_052884	9.0	NM_052884.3:9
SPIB	NM_003121.5	NM_003121	8.0	NM_003121.5:8
KDM4B	NM_015015.3	NM_015015	17.0	NM_015015.3:17
KLK3	NM_001648.2	NM_001648	4.0	NM_001648.2:4
KLK7	NM_005046.4	NM_005046	4.0	NM_005046.4:4
SIGLEC9	NM_001198558.1	NM_001198558	3.0	NM_001198558.1:3
SIGLEC7	NM_014385.3	NM_014385	1.0	NM_014385.3:1
CD33	NM_001772.4	NM_001772	9.0	NM_001772.4:9
VSIG10L	NM_001163922.2	NM_001163922	5.0	NM_001163922.2:5
NKG7	NM_005601.4	NM_005601	2.0	NM_005601.4:2
SIGLEC10	NM_033130.5	NM_033130	8.0	NM_033130.5:8
SIGLEC8	NM_014442.3	NM_014442	3.0	NM_014442.3:3
TPGS1	NM_033513.3	NM_033513	6.0	NM_033513.3:6
ZNF432	NM_014650.4	NM_014650	1.0	NM_014650.4:1
ZNF528	NM_032423.3	NM_032423	6.0	NM_032423.3:6
ZNF808	NM_001039886.4	NM_001039886	4.0	NM_001039886.4:4
ZNF816	NM_001031665.3	NM_001031665	3.0	NM_001031665.3:3
VN1R4	NM_173857.2	NM_173857	1.0	NM_173857.2:1
ZNF845	NM_001321522.1	NM_001321522	4.0	NM_001321522.1:4
ZNF331	NM_018555.6	NM_018555	3.0	NM_018555.6:3
GZMM	NM_005317.4	NM_005317	3.0	NM_005317.4:3
PPP1R12C	NM_017607.4	NM_017607	3.0	NM_017607.4:3
PTPRH	NM_002842.5	NM_002842	1.0	NM_002842.5:1
PPP6R1	NM_014931.4	NM_014931	3.0	NM_014931.4:3
HSPBP1	NM_012267.5	NM_012267	6.0	NM_012267.5:6
BRSK1	NM_032430.2	NM_032430	1.0	NM_032430.2:1
KMT5C	NM_032701.4	NM_032701	3.0	NM_032701.4:3
IL11	NM_000641.4	NM_000641	1.0	NM_000641.4:1
TMEM238	NM_001190764.2	NM_001190764	1.0	NM_001190764.2:1
RPL28	NM_001136135.2	NM_001136135	1.0	NM_001136135.2:1
UBE2S	NM_014501.3	NM_014501	7.0	NM_014501.3:7
ZNF580	NM_207115.2	NM_207115	1.0	NM_207115.2:1
ZSCAN5A	NM_001322061.2	NM_001322061	1.0	NM_001322061.2:1
ZNF71	NM_021216.4	NM_021216	1.0	NM_021216.4:1
PEG3	NM_006210.3	NM_006210	28.0	NM_006210.3:28
DUXA	NM_001012729.2	NM_001012729	1.0	NM_001012729.2:1
ZSCAN4	NM_152677.2	NM_152677	1.0	NM_152677.2:1
ZNF671	NM_024833.3	NM_024833	2.0	NM_024833.3:2
ZNF587	NM_032828.4	NM_032828	5.0	NM_032828.4:5
ZNF417	NM_152475.3	NM_152475	3.0	NM_152475.3:3
FUT5	NM_002034.2	NM_002034	2.0	NM_002034.2:2
CAPS	NM_004058.5	NM_004058	2.0	NM_004058.5:2
RANBP3	NM_007322.3	NM_007322	1.0	NM_007322.3:1
RFX2	NM_000635.4	NM_000635	1.0	NM_000635.4:1
ACSBG2	NM_001289177.2	NM_001289177	4.0	NM_001289177.2:4
